Payment Information not filled by the Seller yet.,特約商尚未填寫付款資料。,module,Webkul_Marketplace
Click here to view product(s) list,按一下此處查看產品列表,module,Webkul_Marketplace
Click here to view seller(s) list,點擊此處查看特約商列表,module,Webkul_Marketplace
Click here to view feedback(s) list,按一下此處查看反饋列表,module,Webkul_Marketplace
SKU,SKU,module,Webkul_Marketplace
By Seller,由特約商提供,module,Webkul_Marketplace
U,U,module,Webkul_Marketplace
Seller Payment Information,特約商付款資訊,module,Webkul_Marketplace
Seller Name,特約商名稱,module,Webkul_Marketplace
Seller Email,特約商信箱,module,Webkul_Marketplace
Total Amount To Be Pay,應付總額,module,Webkul_Marketplace
Add Comment,新增評論,module,Webkul_Marketplace
Seller Request Panel,特約商請求面板,module,Webkul_Marketplace
"Waiting for approval from admin, "
"                    your application current status is %1"""
"                    your application current status is %1"""Webkul_Marketplace,正在等待管理員批准，您的應用程式目前狀態為 %1
"Your account is disapproved by the admin,"
"                     please contact to admin!"""
"                     please contact to admin!"""Webkul_Marketplace,您的帳號已被管理員拒絕，請聯絡管理員！
Save,儲存,module,Webkul_Marketplace
Shop URL,店面網址,module,Webkul_Marketplace
Please enter shop URL,請輸入店家網址,module,Webkul_Marketplace
Congratulations! Shop name is available.,恭喜！店名可用,module,Webkul_Marketplace
"Sorry! But this shop name is not available, please set another shop name.",對不起！但該店名稱不可用，請設定其他店家名稱。,module,Webkul_Marketplace
Top Selling Category,最暢銷類別,module,Webkul_Marketplace
Ask Question to Admin,向管理員提問,module,Webkul_Marketplace
Sales By Locations,銷售地點,module,Webkul_Marketplace
Week,星期,module,Webkul_Marketplace
Sales Stats,銷售統計,module,Webkul_Marketplace
Lifetime Sales,終身銷售,module,Webkul_Marketplace
Total Payout,總支出,module,Webkul_Marketplace
Remaining Amount,剩餘金額,module,Webkul_Marketplace
Top Selling Products,最暢銷產品,module,Webkul_Marketplace
%1 Sales,%1 銷售額,module,Webkul_Marketplace
Latest Order,最新訂單,module,Webkul_Marketplace
No Order Available,無可用訂單,module,Webkul_Marketplace
Customer:,顧客：,module,Webkul_Marketplace
Date:,日期：,module,Webkul_Marketplace
Order Total (Base)-,訂單總額（基礎）-,module,Webkul_Marketplace
Order Total (Purchased)-,訂單總額（已購買）-,module,Webkul_Marketplace
Latest Comments & Reviews,最新評論和評價,module,Webkul_Marketplace
no comment & review available,沒有可用的評論和評價,module,Webkul_Marketplace
Value,價值,module,Webkul_Marketplace
Quality,質量,module,Webkul_Marketplace
Close,關閉,module,Webkul_Marketplace
Subject,主旨,module,Webkul_Marketplace
Your Query,您的詢問,module,Webkul_Marketplace
Submit,送出,module,Webkul_Marketplace
Seller Statistics Graph,特約商統計圖,module,Webkul_Marketplace
Filter,篩選,module,Webkul_Marketplace
Show Report,顯示報告,module,Webkul_Marketplace
Period:,時期：,module,Webkul_Marketplace
From,從,module,Webkul_Marketplace
To,到,module,Webkul_Marketplace
Edit Profile Information,編輯個資資訊,module,Webkul_Marketplace
Save Profile,儲存個資,module,Webkul_Marketplace
Enter Contact Number with country code ex: (123) 456-7890,輸入具有國家/地區代碼的聯絡電話，例如：(123) 456-7890,module,Webkul_Marketplace
Enter Contact Number,輸入聯絡電話,module,Webkul_Marketplace
Enter Tax or VAT number,輸入稅號或增值稅號,module,Webkul_Marketplace
Theme : Background Color,主題：背景顏色,module,Webkul_Marketplace
no image,沒有圖片,module,Webkul_Marketplace
Delete Image,刪除圖片,module,Webkul_Marketplace
Seller Logo,特約商標誌,module,Webkul_Marketplace
Country,國家,module,Webkul_Marketplace
"Enter Meta Keywords Comma(',') Separated..","輸入元關鍵字以逗號 (',') 分隔..",module,Webkul_Marketplace
Manage Your Shop Url,管理您的商店網址,module,Webkul_Marketplace
Set Your New Shop Url,設定您的新商店網址,module,Webkul_Marketplace
Save Url,儲存網址,module,Webkul_Marketplace
Edit Your Shop Url,編輯您的商店網址,module,Webkul_Marketplace
Profile Page Target Url Path,個資頁面目標 URL 路徑,module,Webkul_Marketplace
Profile Page Request Url Path,個資頁面請求 URL 路徑,module,Webkul_Marketplace
Collection Page Target Url Path,集合頁面目標 URL 路徑,module,Webkul_Marketplace
Collection Page Request Url Path,集合頁面請求 URL 路徑,module,Webkul_Marketplace
Review Page Target Url Path,查看頁面目標 URL 路徑,module,Webkul_Marketplace
Review Page Request Url Path,檢視頁面請求 URL 路徑,module,Webkul_Marketplace
Location Page Target Url Path,位置頁面目標 URL 路徑,module,Webkul_Marketplace
Location Page Request Url Path,位置頁面請求 URL 路徑,module,Webkul_Marketplace
Privacy Policy Page Request Url Path,隱私權政策頁面請求 URL 路徑,module,Webkul_Marketplace
Edit Payment Information,編輯付款資訊,module,Webkul_Marketplace
Save Payment,儲存付款,module,Webkul_Marketplace
Payment Details,付款詳情,module,Webkul_Marketplace
Set Minimum Order Amount,設定最低訂單金額,module,Webkul_Marketplace
Minimum Amount,最低金額,module,Webkul_Marketplace
Set Google Analytic Details,設定 Google Analytic詳細信息,module,Webkul_Marketplace
Google Analytic Id,Google分析 ID,module,Webkul_Marketplace
View Profile,查看資料,module,Webkul_Marketplace
View Collection,查看收藏,module,Webkul_Marketplace
Top Selling Country,最暢銷國家,module,Webkul_Marketplace
* Required Fields,* 必填字段,module,Webkul_Marketplace
"If you have an account, sign in with your email address.",如果您有帳戶，請使用您的電子郵件地址登錄。,module,Webkul_Marketplace
Password,密碼,module,Webkul_Marketplace
Sign in,登錄,module,Webkul_Marketplace
Forgot Your Password?,忘記密碼？,module,Webkul_Marketplace
Don't have account? Click here to register,沒有帳戶？點擊這裡註冊,module,Webkul_Marketplace
Marketplace,市場,module,Webkul_Marketplace
Marketplace Dashboard,市場儀表板,module,Webkul_Marketplace
Seller Profile,特約商簡介,module,Webkul_Marketplace
New Products,新產品,module,Webkul_Marketplace
Reconciliation-List,帳單,module,Webkul_Marketplace
My Products List,我的產品列表,module,Webkul_Marketplace
Click here to view product list,點擊此處查看產品列表,module,Webkul_Marketplace
My Transaction List,我的交易清單,module,Webkul_Marketplace
Click here to view transaction history,點此看交易紀錄,module,Webkul_Marketplace
My Order History,我的訂單歷史,module,Webkul_Marketplace
Click here to view order history,點擊此處查看訂單歷史記錄,module,Webkul_Marketplace
Customers,顧客,module,Webkul_Marketplace
Review Notification,審核通知,module,Webkul_Marketplace
Click here to view all reviews,點擊此處查看所有評論,module,Webkul_Marketplace
Sold By,賣家,module,Webkul_Marketplace
Visit Shop,造訪商店,module,Webkul_Marketplace
SELLER'S COLLECTION,特約商收藏,module,Webkul_Marketplace
We can't find products matching the selection.,我們找不到與選擇相符的產品。,module,Webkul_Marketplace
Add to Cart,加入購物車,module,Webkul_Marketplace
In stock,在庫中,module,Webkul_Marketplace
Out of stock,缺貨,module,Webkul_Marketplace
Add to Wish List,加入願望清單,module,Webkul_Marketplace
Add to Compare,添加比較,module,Webkul_Marketplace
Learn More,了解更多,module,Webkul_Marketplace
Do You Want To Become A Seller / Vendor?,您想成為特約商/供應商嗎？,module,Webkul_Marketplace
Agree as Seller,同意作為特約商,module,Webkul_Marketplace
Yes,是,module,Webkul_Marketplace
Disagree as Seller,不同意作為特約商,module,Webkul_Marketplace
View Seller's Shop,查看特約商店面,module,Webkul_Marketplace
%1 Products,%1 產品,module,Webkul_Marketplace
View Seller's Collection,查看特約商收藏,module,Webkul_Marketplace
View All,看全部,module,Webkul_Marketplace
Total Payout,總支出,module,Webkul_Marketplace
Yearly,每年,module,Webkul_Marketplace
Monthly,每月,module,Webkul_Marketplace
Weekly,每週,module,Webkul_Marketplace
Daily,每日,module,Webkul_Marketplace
Activities,活動,module,Webkul_Marketplace
Price Rating,價格評級,module,Webkul_Marketplace
Value Rating,價值評級,module,Webkul_Marketplace
Quality Rating,品質評級,module,Webkul_Marketplace
Latest Orders,最新訂單,module,Webkul_Marketplace
View All Orders,查看所有訂單,module,Webkul_Marketplace
No comment & review available,沒有可用的評論和評論,module,Webkul_Marketplace
Price Reviews,價格評論,module,Webkul_Marketplace
Quality Reviews,品質評論,module,Webkul_Marketplace
Value Reviews,價值評論,module,Webkul_Marketplace
Order(s),訂單,module,Webkul_Marketplace
Complete,已完成,module,Webkul_Marketplace
Product(s),產品,module,Webkul_Marketplace
Customer(s),顧客,module,Webkul_Marketplace
This month customer count,本月顧客數,module,Webkul_Marketplace
Last month customer count,上個月顧客數量,module,Webkul_Marketplace
Dashboard,儀表板,module,Webkul_Marketplace
Orders,訂單,module,Webkul_Marketplace
Products,產品,module,Webkul_Marketplace
Menu,選單,module,Webkul_Marketplace
Add Products,新增商品,module,Webkul_Marketplace
Configurable Attribute,可配置屬性,module,Webkul_Marketplace
Transactions,交易,module,Webkul_Marketplace
Payment Settings,付款設定,module,Webkul_Marketplace
Settings,設定,module,Webkul_Marketplace
Profile Settings,設定檔設定,module,Webkul_Marketplace
Shipping Settings,配送設置,module,Webkul_Marketplace
Seller Panel,特約商面板,module,Webkul_Marketplace
My Account,我的帳戶,module,Webkul_Marketplace
Account Setting,帳戶設定,module,Webkul_Marketplace
Buyer Dashboard,買家儀表板,module,Webkul_Marketplace
Logout,退出,module,Webkul_Marketplace
View Larger Map,看更大的地圖,module,Webkul_Marketplace
Huge Buyers,大的買家,module,Webkul_Marketplace
"Get your product showcased to a huge range of customers,"
"                          as everyday many user shops from us."""
"                          as everyday many user shops from us."""Webkul_Marketplace,將您的產品展示給廣大顧客，因為每天都有許多用戶向我們購買產品。
Quick Payments,快速支付,module,Webkul_Marketplace
"Once goods have been successfully delivered to respective customers,"
"                          you can request for payout."""
"                          you can request for payout."""Webkul_Marketplace,一旦貨物成功交付給相應的顧客，您就可以要求付款。
Earn Badges,賺取徽章,module,Webkul_Marketplace
"Once you climb a milestone you get awarded with a badge,"
"                          which make you look like more pro."""
"                          which make you look like more pro."""Webkul_Marketplace,一旦你攀登了一個里程碑，你就會獲得一枚徽章，這讓你看起來更專業。
Customize Profile,客製化個資,module,Webkul_Marketplace
"Customize your profile with information like profile logo,"
shop location"Customize your profile with information like profile logo,",
shop location,使用個資標誌、商店位置、配送和退款政策等資訊自訂您的個資。,module,Webkul_Marketplace
Add Media,新增媒體,module,Webkul_Marketplace
Embed video YouTube to make your account more genuine and stand out in the queue.,嵌入 YouTube 影片，讓您的帳戶更加真實並在隊列中脫穎而出。,module,Webkul_Marketplace
Got Stuck? Ask Questions,卡住了嗎？提問,module,Webkul_Marketplace
"If you ever get stuck, let us know and we will help you with the "
"                         best we have in minimum possible time."""
"                         best we have in minimum possible time."""Webkul_Marketplace,如果您遇到困難，請告訴我們，我們將在盡可能短的時間內為您提供最好的幫助。
Manage Your Orders,管理您的訂單,module,Webkul_Marketplace
Manage your orders at maximum ease and help customers to have
"                          a better shopping experience."""
"                          a better shopping experience."""Webkul_Marketplace,最輕鬆地管理您的訂單，幫助顧客獲得更好的購物體驗。
Get Yourself Verified,進行自我驗證,module,Webkul_Marketplace
Add a verified brooch to your profile by providing very necessary
"                         some business details and documents."""
"                         some business details and documents."""Webkul_Marketplace,透過提供一些非常必要的業務詳細資訊和文件，將經過驗證的胸針添加到您的個資中。
Create Your Own Collection,創建您自己的收藏,module,Webkul_Marketplace
Add various products and create your own product
"                          collection that will be visible to customers."""
"                          collection that will be visible to customers."""Webkul_Marketplace,添加各種產品並創建您自己的對顧客可見的產品系列。
Add Unlimited Products,無限制地添加產品,module,Webkul_Marketplace
Add unlimited products which you want and fulfill your customers need.,無限制地添加您想要的產品並滿足您的顧客需求。,module,Webkul_Marketplace
Really Easy To Setup And Customize,非常容易設置和定制,module,Webkul_Marketplace
Create an Account,建立一個帳戶,module,Webkul_Marketplace
Create your Profile,建立您的個資,module,Webkul_Marketplace
Add your Details,添加您的詳細信息,module,Webkul_Marketplace
Add your Product Listing,添加您的產品列表,module,Webkul_Marketplace
Sell your Products and Earn Points,銷售您的產品並賺取點數,module,Webkul_Marketplace
Register As Seller,註冊為特約商,module,Webkul_Marketplace
Open your own online shop & explore a new world of
"         marketplace with more and millions of shoppers"""
"         marketplace with more and millions of shoppers"""Webkul_Marketplace,開設自己的網上商店，與越來越多的購物者一起探索新的市場
Open Your Shop,開設您的商店,module,Webkul_Marketplace
"Get your product showcased to a huge range of customers,"
"               as everyday many user shops from us."""
"               as everyday many user shops from us."""Webkul_Marketplace,將您的產品展示給廣大顧客，因為每天都有許多用戶向我們購買產品。
Ask Questions,提問,module,Webkul_Marketplace
"If you ever get stuck, let us know and we will help you with the"
"               best we have in minimum possible time."""
"               best we have in minimum possible time."""Webkul_Marketplace,如果您遇到困難，請告訴我們，我們將在盡可能短的時間內為您提供最好的幫助。
"Once goods have been successfully delivered to respective customers,"
"               you can request for payout."""
"               you can request for payout."""Webkul_Marketplace,一旦貨物成功交付給顧客，您就可以要求付款。
Manage your orders at maximum ease and help customers to
"              have a better shopping experience."""
"              have a better shopping experience."""Webkul_Marketplace,輕鬆地管理您的訂單，幫助顧客獲得更好的購物體驗。
"Once you climb a milestone you get awarded with a badge,"
"               which make you look like more pro."""
"               which make you look like more pro."""Webkul_Marketplace,一旦你達到了一個里程碑，你就會獲得一枚徽章，這讓你看起來更專業。
Add a verified brooch to your profile by providing very necessary
"              some business details and documents."""
"              some business details and documents."""Webkul_Marketplace,透過提供一些非常必要的業務詳細資訊和文件，將經過驗證的胸針添加到您的個資中。
"Customize your profile with information like profile logo, shop location,"
"               shipping and refund policies."""
"               shipping and refund policies."""Webkul_Marketplace,使用個資標誌、商店位置、配送和退款政策等資訊自訂您的個資。
Shop URL For Your Marketplace Shop,您市場商店的商店 URL,module,Webkul_Marketplace
"Yes, I agree to ",是的，我同意,module,Webkul_Marketplace
Terms and Conditions,條款與條件,module,Webkul_Marketplace
Already have account! click here to login,已有帳戶！點此登入,module,Webkul_Marketplace
Items Refunded,退款項目,module,Webkul_Marketplace
Qty,數量,module,Webkul_Marketplace
COD Charges,貨到付款費用,module,Webkul_Marketplace
Discount Amount,折扣金額,module,Webkul_Marketplace
Row Total,商品小計,module,Webkul_Marketplace
Excl. Tax,未稅,module,Webkul_Marketplace
Tax Total,稅收總額,module,Webkul_Marketplace
Discount Total,折扣總計,module,Webkul_Marketplace
Creditmemo List,信用憑證列表,module,Webkul_Marketplace
Credit Memos #,信用憑證#,module,Webkul_Marketplace
Bill To Name,帳單收件者姓名,module,Webkul_Marketplace
Created At,創建於,module,Webkul_Marketplace
Status,狀態,module,Webkul_Marketplace
Amount,數量,module,Webkul_Marketplace
Action,行動,module,Webkul_Marketplace
To Become Seller Please Contact to Admin.,若要成為特約商，請聯絡管理員。,module,Webkul_Marketplace
"<span class=""label"">Order Date:</span> %1","<span class=""label"">訂單日期：</span> %1",module,Webkul_Marketplace
Buyer Information,買家資訊,module,Webkul_Marketplace
Customer Name,顧客名稱,module,Webkul_Marketplace
Order Information,訂單資訊,module,Webkul_Marketplace
Shipping Address,收件地址,module,Webkul_Marketplace
Shipping Method,配送方式,module,Webkul_Marketplace
No shipping information available,沒有可用的配送信息,module,Webkul_Marketplace
Billing Address,帳單地址,module,Webkul_Marketplace
ITEMS TO REFUND,退款項目,module,Webkul_Marketplace
Back To My Orders,返回我的訂單,module,Webkul_Marketplace
Return to Stock,返回庫存,module,Webkul_Marketplace
Qty to Refund,退款數量,module,Webkul_Marketplace
Items to Refund,退款項目,module,Webkul_Marketplace
Paid Amount,支付金額,module,Webkul_Marketplace
Refund Amount,退款金額,module,Webkul_Marketplace
Shipping Amount,運費金額,module,Webkul_Marketplace
Shipping Refund,運費退款,module,Webkul_Marketplace
Order Grand Total,訂單總計,module,Webkul_Marketplace
Credit Memo Comments,信用憑證註釋,module,Webkul_Marketplace
Refund Totals,退款總額,module,Webkul_Marketplace
Refund Shipping,退費運費,module,Webkul_Marketplace
Append Comments,追加評論,module,Webkul_Marketplace
Visible on Frontend,在前端可見,module,Webkul_Marketplace
Email Copy of Credit Memo,信用憑證的電子郵件副本,module,Webkul_Marketplace
Refund Offline,確認退款,module,Webkul_Marketplace
Refund Online,網上退款,module,Webkul_Marketplace
Refund,退款,module,Webkul_Marketplace
Creditmemo #%1,信用憑證#%1,module,Webkul_Marketplace
Are you sure you want to send credit memo email to customer?,您確定要傳送信用憑證電子郵件給顧客嗎？,module,Webkul_Marketplace
Send Email To Customer,發送電子郵件給顧客,module,Webkul_Marketplace
Send Email,傳送電子郵件,module,Webkul_Marketplace
Print,列印,module,Webkul_Marketplace
Order # %1,訂單#%1,module,Webkul_Marketplace
Order Status,訂單狀態,module,Webkul_Marketplace
Order Date,訂購日期,module,Webkul_Marketplace
Address Information,地址資訊,module,Webkul_Marketplace
Payment & Shipping Method,付款及配送方式,module,Webkul_Marketplace
Shipping and Tracking Information,配送和跟踪信息,module,Webkul_Marketplace
Download All Shipping Slip,下載所有出貨單,module,Webkul_Marketplace
Download All Invoice Slip,下載所有發票單,module,Webkul_Marketplace
Order Id,訂單編號,module,Webkul_Marketplace
Search by Order Id,按訂單 ID 搜尋,module,Webkul_Marketplace
Date From,日期從,module,Webkul_Marketplace
Date To,日期至,module,Webkul_Marketplace
All,全部,module,Webkul_Marketplace
label,標籤,module,Webkul_Marketplace
Download Invoice Slip,下載發票單,module,Webkul_Marketplace
Date Untill,日期至,module,Webkul_Marketplace
Download Packaging Slip,下載包裝單,module,Webkul_Marketplace
Items Invoiced,已開立發票的項目,module,Webkul_Marketplace
Admin Commission,管理員抽成,module,Webkul_Marketplace
Vendor Total,供應商總數,module,Webkul_Marketplace
Invoice List,發票清單,module,Webkul_Marketplace
Invoice #,發票 ＃,module,Webkul_Marketplace
Payment & Shipping Information,付款和配送信息,module,Webkul_Marketplace
The order was placed using %1.,該訂單是使用 %1 下的。,module,Webkul_Marketplace
Shipping Information,配送資訊,module,Webkul_Marketplace
Create Shipment,建立貨件,module,Webkul_Marketplace
Items to Invoice,發票項目,module,Webkul_Marketplace
Qty to Invoice,發票數量,module,Webkul_Marketplace
Update Qty,更新數量,module,Webkul_Marketplace
Invoice Comments,發票備註,module,Webkul_Marketplace
Invoice Totals,發票總計,module,Webkul_Marketplace
Email Copy of Invoice,透過電子郵件發送發票副本,module,Webkul_Marketplace
Submit Invoice,提交發票,module,Webkul_Marketplace
Carrier,載具,module,Webkul_Marketplace
Tracking Number,追蹤號碼,module,Webkul_Marketplace
Invoice #%1,發票 #%1,module,Webkul_Marketplace
Are you sure you want to send
"                              invoice email to customer?"""
"                              invoice email to customer?"""Webkul_Marketplace,您確定要傳送發票電子郵件給顧客嗎？
Invoice Slip,發票單,module,Webkul_Marketplace
Print Invoice,列印發票,module,Webkul_Marketplace
Total Price,總價,module,Webkul_Marketplace
Manage Order #%1,管理訂單 #%1,module,Webkul_Marketplace
Are you sure you want to cancel this order?,您確定要取消此訂單嗎？,module,Webkul_Marketplace
Cancel Order,取消訂單,module,Webkul_Marketplace
Are you sure you want to send order email to customer?,您確定要向顧客發送訂單電子郵件嗎？,module,Webkul_Marketplace
Create Invoice to confirm collected amount from buyer for this order,建立發票以確認此訂單向買家收取的金額,module,Webkul_Marketplace
Are you sure you want to create invoice?,您確定要建立發票嗎？,module,Webkul_Marketplace
Invoice,發票,module,Webkul_Marketplace
Pay Admin for his commission for this order,向管理員支付此訂單的抽成,module,Webkul_Marketplace
If you pay admin
commission then you can not do refund for buyer in future.
"                                     Are you sure you want to pay admin for his commission?"""
commission then you can not do refund for buyer in future.
"                                     Are you sure you want to pay admin for his commission?"""Webkul_Marketplace,如果您支付了管理抽成，那麼您以後將無法為買家退款。您確定要向管理員支付抽成嗎？
Pay Admin Commission,支付管理抽成,module,Webkul_Marketplace
Create Credit Memo,建立信用憑證,module,Webkul_Marketplace
Credit Memo,信用憑證,module,Webkul_Marketplace
Create Shipment for Order,建立訂單出貨,module,Webkul_Marketplace
Ship,配送,module,Webkul_Marketplace
Order List Per Product,每個產品的訂單列表,module,Webkul_Marketplace
Order #,訂單 ＃,module,Webkul_Marketplace
Buyer Name,買家姓名,module,Webkul_Marketplace
Sold on,已售出,module,Webkul_Marketplace
Download,下載,module,Webkul_Marketplace
Shipping Slip,出貨單,module,Webkul_Marketplace
Items Shipped,已出貨的物品,module,Webkul_Marketplace
Qty Shipped,出貨數量,module,Webkul_Marketplace
Shipment List,出貨清單,module,Webkul_Marketplace
Shipment #,配送 ＃,module,Webkul_Marketplace
Ship-to Name,收貨人姓名,module,Webkul_Marketplace
Ship Date,出貨日期,module,Webkul_Marketplace
Total Quantity,總量,module,Webkul_Marketplace
Items to Ship,配送物品,module,Webkul_Marketplace
Qty to Ship,出貨數量,module,Webkul_Marketplace
Shipment Totals,出貨總計,module,Webkul_Marketplace
Shipment Comments,出貨評論,module,Webkul_Marketplace
Email Copy of Shipment,透過電子郵件發送貨件副本,module,Webkul_Marketplace
Submit Shipment,提交貨件,module,Webkul_Marketplace
Invalid value for Qty to Ship,出貨數量值無效,module,Webkul_Marketplace
Shipment #%1,貨件#%1,module,Webkul_Marketplace
Are you sure you want to send
"                             shipment email to customer?"""
"                             shipment email to customer?"""Webkul_Marketplace,您確定要傳送出貨電子郵件給顧客嗎？
Send Tracking Information,傳送追蹤訊息,module,Webkul_Marketplace
Shipment Slip,出貨單,module,Webkul_Marketplace
Print Shipment,列印出貨,module,Webkul_Marketplace
Track this shipment,追蹤這批貨物,module,Webkul_Marketplace
Add,添加,module,Webkul_Marketplace
Invoice and Packing Slip Address/VAT/Tax Information,發票和裝箱單地址/增值稅/稅務信息,module,Webkul_Marketplace
Save Information,儲存訊息,module,Webkul_Marketplace
Save & Duplicate,儲存並複製,module,Webkul_Marketplace
Product Category,產品類別,module,Webkul_Marketplace
CATEGORIES,類別,module,Webkul_Marketplace
Description,描述,module,Webkul_Marketplace
Short Description,產品簡介,module,Webkul_Marketplace
SKU Available,可用 SKU,module,Webkul_Marketplace
SKU Already Exist,SKU 已存在,module,Webkul_Marketplace
Stock,庫存,module,Webkul_Marketplace
Stock Availability,庫存狀況,module,Webkul_Marketplace
In Stock,在庫中,module,Webkul_Marketplace
Out of Stock,缺貨,module,Webkul_Marketplace
Visibility,能見度,module,Webkul_Marketplace
Tax Class,稅級,module,Webkul_Marketplace
Weight,重量,module,Webkul_Marketplace
Does this have a weight?,這個有重量嗎？,module,Webkul_Marketplace
Url Key,網址鍵,module,Webkul_Marketplace
Product in Websites,網站中的產品,module,Webkul_Marketplace
Meta Title,元標題,module,Webkul_Marketplace
Allowed Product Qty on Product Purchase for Customer,顧客購買產品允許的產品數量,module,Webkul_Marketplace
By default %1 qty will be allowed for customer to add in cart.,預設情況下，將允許顧客將 %1 數量添加到購物車中。,module,Webkul_Marketplace
Warning,警告,module,Webkul_Marketplace
Please Complete,請填寫,module,Webkul_Marketplace
Your Profile,您的個資,module,Webkul_Marketplace
Continue,繼續,module,Webkul_Marketplace
Product Type,產品類型,module,Webkul_Marketplace
Required Fields,必填字段,module,Webkul_Marketplace
Cross-Sell Products,交叉銷售產品,module,Webkul_Marketplace
Enable,啟用,module,Webkul_Marketplace
Disable,停用,module,Webkul_Marketplace
Step 2: Attribute Values,第 2 步：屬性值,module,Webkul_Marketplace
Select values from each attribute to include in this product.
"         Each unique combination of values creates a unigue product SKU."""
"         Each unique combination of values creates a unigue product SKU."""Webkul_Marketplace,從每個屬性中選擇要包含在該產品中的值。每個獨特的價值組合都會創造一個獨特的產品 SKU。
Sort Variations,排序變化,module,Webkul_Marketplace
Options,選項,module,Webkul_Marketplace
Select All,選擇全部,module,Webkul_Marketplace
Deselect All,取消全選,module,Webkul_Marketplace
Remove Attribute,刪除屬性,module,Webkul_Marketplace
Save Option,儲存選項,module,Webkul_Marketplace
Remove Option,刪除選項,module,Webkul_Marketplace
Create New Value,創造新價值,module,Webkul_Marketplace
"Step 3: Bulk Images, Price, and Quantity",第 3 步：批量圖像、價格和數量,module,Webkul_Marketplace
"Based on your selections <span class=""new-products-count"" "
"        data-bind=""""text:countVariations""""></span>"
"        new products will be created. Use this step to customize images and price for your new products."""
"        data-bind=""""text:countVariations""""></span>"
"        new products will be created. Use this step to customize images and price for your new products."""Webkul_Marketplace,"根據您的選擇<span class=""new-products-count"" data-bind=""text:countVariations""></span>將建立新產品。使用此步驟為您的新產品自訂圖像和價格。"
Images,圖片,module,Webkul_Marketplace
Apply single set of images to all SKUs,將一組圖片應用於所有 SKU,module,Webkul_Marketplace
Apply unique images by attribute to each SKU,按屬性將唯一圖片套用至每個 SKU,module,Webkul_Marketplace
Skip image uploading at this time,此時跳過圖片上傳,module,Webkul_Marketplace
Browse Files...,瀏覽文件...,module,Webkul_Marketplace
Browse to find or drag image here,瀏覽尋找或拖曳圖像至此處,module,Webkul_Marketplace
Remove image,刪除圖片,module,Webkul_Marketplace
Edit role,編輯角色,module,Webkul_Marketplace
Hidden,隱藏,module,Webkul_Marketplace
Alt Text,替代文字,module,Webkul_Marketplace
Role,角色,module,Webkul_Marketplace
Hide from Product Page,從產品頁面隱藏,module,Webkul_Marketplace
Select attribute,選擇屬性,module,Webkul_Marketplace
Select,選擇,module,Webkul_Marketplace
Apply single price to all SKUs,對所有 SKU 應用單一價格,module,Webkul_Marketplace
Apply unique prices by attribute to each SKU,按屬性將唯一價格套用至每個 SKU,module,Webkul_Marketplace
Skip price at this time,此時跳過價格,module,Webkul_Marketplace
Quantity,數量,module,Webkul_Marketplace
Apply single quantity to each SKUs,將單一數量應用於每個 SKU,module,Webkul_Marketplace
Apply unique quantity by attribute to each SKU,按屬性將唯一數量套用至每個 SKU,module,Webkul_Marketplace
Skip quantity at this time,此時跳過數量,module,Webkul_Marketplace
Step 1: Select Attributes,第 1 步：選擇屬性,module,Webkul_Marketplace
Selected Attributes:,選定的屬性：,module,Webkul_Marketplace
Step 4: Summary,第四步：總結,module,Webkul_Marketplace
Downloadable Information,可下載的信息,module,Webkul_Marketplace
Is this downloadable Product?,這是可下載的產品嗎？,module,Webkul_Marketplace
Links,連結,module,Webkul_Marketplace
Add links to your product files here.,在此處新增指向您的產品文件的連結。,module,Webkul_Marketplace
[STORE VIEW],[商店視圖],module,Webkul_Marketplace
[GLOBAL],[全球的],module,Webkul_Marketplace
Links can be purchased separately,連結可以單獨購買,module,Webkul_Marketplace
Sort Order,排序順序,module,Webkul_Marketplace
Attach File or Enter Link,附加文件或輸入鏈接,module,Webkul_Marketplace
Sample,樣本,module,Webkul_Marketplace
Shareable,可分享,module,Webkul_Marketplace
Max. Downloads,最大限度。下載,module,Webkul_Marketplace
Add New Link,新增連結,module,Webkul_Marketplace
"Alphanumeric, dash and underscore characters are"
"                 recommended for filenames. Improper characters are replaced with '_'."""
"                 recommended for filenames. Improper characters are replaced with '_'."""Webkul_Marketplace,"建議使用字母數字、破折號和底線字元作為檔案名稱。不正確的字元將替換為""_""。"
File,文件,module,Webkul_Marketplace
URL,網址,module,Webkul_Marketplace
Use config,使用配置,module,Webkul_Marketplace
Unlimited,無限制,module,Webkul_Marketplace
Samples,樣品,module,Webkul_Marketplace
Add product preview files here.,在此處新增產品預覽文件。,module,Webkul_Marketplace
"Alphanumeric, dash and underscore characters "
"                are recommended for filenames. Improper characters are replaced with '_'."""
"                are recommended for filenames. Improper characters are replaced with '_'."""Webkul_Marketplace,"建議使用字母數字、破折號和底線字元作為檔案名稱。不正確的字元將替換為""_""。"
Use Default Value,使用預設值,module,Webkul_Marketplace
"Configurable products allow customers to choose options (Ex: shirt color). ",可配置的產品允許顧客選擇選項（例如：襯衫顏色）。
"You need to create a simple product for each configuration (Ex: a product for each color).",您需要為每種配置建立一個簡單的產品（例如：每種顏色的產品）。
Edit Configurations,編輯配置,module,Webkul_Marketplace
Create Configurations,建立配置,module,Webkul_Marketplace
Current Variations,目前的變化,module,Webkul_Marketplace
Image,圖片,module,Webkul_Marketplace
Actions,行動,module,Webkul_Marketplace
